filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
AVIRIS_168.tif,62.50166893005371,28.714285,0.036667876,0.16589253,0.6877671274215532,0.9958125,0.0013445328222587705,0.004694561008363962,0.00041338999290019274,0.0830988958477974,0.04407652094960213,0.0012193447910249233,0.0981258749961853
AVIRIS_46.tif,46.88143730163574,30.697277,0.029183421,0.16205181,0.7433874572830114,0.9953211,0.0008516717352904379,0.003811916336417198,0.0003395568928681314,0.09218873828649521,0.042223650962114334,0.0009757269872352481,0.09365987777709961
AVIRIS_433.tif,62.5002384185791,29.638254,0.032967597,0.19114505,0.7097964119705814,0.9918957,0.0010868626413866878,0.0033759227953851223,0.0005143326707184315,0.12160294502973557,0.04119532182812691,0.0008441952522844076,0.10659074783325195
AVIRIS_266.tif,62.503814697265625,28.928137,0.035776116,0.18732242,0.699930859798538,0.9936584,0.0012799305841326714,0.0046402160078287125,0.0007123977993614972,0.10504031926393509,0.04374010115861893,0.001176646794192493,0.12705636024475098
AVIRIS_41.tif,46.8752384185791,28.675241,0.03683307,0.16581742,0.6899912893486289,0.9957895,0.0013566751731559634,0.004661160055547953,0.0003958444867748767,0.08286761492490768,0.04400869086384773,0.001210121321491897,0.09903961420059204
AVIRIS_118.tif,62.49737739562988,29.770452,0.032469627,0.15485124,0.670467107984664,0.99614054,0.0010542767122387886,0.0038377479650080204,0.00036412355257198215,0.08038652688264847,0.04234457388520241,0.0009855178650468588,0.10358244180679321
AVIRIS_398.tif,46.8752384185791,29.685335,0.03278938,0.15016355,0.6884746592997673,0.99631387,0.0010751433437690139,0.0039712730795145035,0.0004005145747214556,0.0783233791589737,0.04259055107831955,0.001016081660054624,0.09357035160064697
AVIRIS_489.tif,62.48807907104492,28.94041,0.035725594,0.17832302,0.5698925772068699,0.9959627,0.0012763182166963816,0.004461276810616255,0.0005173665704205632,0.08145483583211899,0.04357009753584862,0.0011352221481502056,0.16944575309753418
AVIRIS_317.tif,62.50643730163574,29.671356,0.032842193,0.15796982,0.6559129086335402,0.9960284,0.0010786096099764109,0.003924258518964052,0.0003774083452299237,0.08121544122695923,0.04253850504755974,0.001011177315376699,0.10661929845809937
AVIRIS_338.tif,62.500953674316406,28.76937,0.03643607,0.16028187,0.695483187939802,0.996007,0.0013275868259370327,0.004639823921024799,0.0004295592079870403,0.08082265406847,0.043943192809820175,0.0011993302032351494,0.09743863344192505
AVIRIS_296.tif,46.875,29.927847,0.031886555,0.1490424,0.6877745480035908,0.99628186,0.0010167518630623817,0.003938096575438976,0.00041549152228981256,0.07880741357803345,0.042514603585004807,0.0010051378048956394,0.09583204984664917
AVIRIS_391.tif,46.87809944152832,28.625225,0.03704578,0.16794978,0.6847069649162996,0.9958334,0.0013723900774493814,0.004495562985539436,0.00035307154757902026,0.08308596163988113,0.04370370879769325,0.001169277005828917,0.10220944881439209
AVIRIS_12.tif,46.875,21.111149,0.08799186,0.28172374,0.7010219040385145,0.9896243,0.007742566987872124,0.008373296819627285,0.0010339283617213368,0.14010711014270782,0.04996604844927788,0.0022141614463180304,0.19891506433486938
AVIRIS_36.tif,62.50262260437012,28.668653,0.036861014,0.16863038,0.676255710973283,0.9957681,0.0013587339781224728,0.004688601940870285,0.00038403767393901944,0.08378365635871887,0.044075384736061096,0.0012219406198710203,0.10385513305664062
AVIRIS_236.tif,62.5002384185791,28.90723,0.035862334,0.17654556,0.6527202535070326,0.99603,0.001286106533370912,0.0047137620858848095,0.0005386486882343888,0.08258659392595291,0.04407278075814247,0.0012114213313907385,0.1407029628753662
AVIRIS_162.tif,62.60967254638672,28.36173,0.038186815,0.17935991,0.6652176265370093,0.99545527,0.0014582322910428047,0.0045441449619829655,0.0003625320387072861,0.08680381625890732,0.04381746053695679,0.0011853185715153813,0.1085132360458374
AVIRIS_448.tif,46.8754768371582,27.99261,0.039844602,0.20674899,0.6023433667293585,0.99417275,0.0015875924145802855,0.0031040089670568705,0.0004296041443012655,0.09919670224189758,0.04056493565440178,0.0007519175997003913,0.12331271171569824
AVIRIS_364.tif,62.5004768371582,26.050367,0.049828935,0.24517386,0.7308621841649299,0.986106,0.0024829222820699215,0.0043211267329752445,0.0005827567656524479,0.16250558197498322,0.043140508234500885,0.001087083132006228,0.1464405655860901
AVIRIS_316.tif,46.87762260437012,27.79072,0.040781576,0.21809709,0.5885746771734232,0.99482197,0.0016631372272968292,0.006087172776460648,0.000571101380046457,0.09635069221258163,0.04671237990260124,0.0016175737837329507,0.17577481269836426
AVIRIS_284.tif,62.500715255737305,26.589886,0.046828017,0.22184964,0.7028154650234069,0.99173474,0.0021928634960204363,0.005258108489215374,0.0005514762597158551,0.12393520772457123,0.045008402317762375,0.0013685780577361584,0.15451502799987793
AVIRIS_119.tif,46.87857627868652,28.513268,0.037526384,0.19744354,0.6478206034318644,0.9946239,0.0014082292327657342,0.00486142560839653,0.0004997338983230293,0.09855542331933975,0.04438181221485138,0.0012605251977220178,0.14461290836334229
AVIRIS_444.tif,46.8752384185791,24.0609,0.0626549,0.24715874,0.6176988794125419,0.99051327,0.0039256359450519085,0.00653055589646101,0.0004376135766506195,0.13457733392715454,0.04752550274133682,0.0017805760726332664,0.1719372272491455
AVIRIS_419.tif,46.88072204589844,25.611504,0.052411284,0.23648475,0.7080719520441456,0.989017,0.00274694268591702,0.005193781107664108,0.000660664401948452,0.14386454224586487,0.04482188820838928,0.0013330846559256315,0.1591302752494812
AVIRIS_208.tif,62.5004768371582,29.599442,0.033115238,0.16747344,0.6188450214638248,0.99614835,0.0010966189438477159,0.004539777059108019,0.00043828049092553556,0.08074996620416641,0.043802812695503235,0.0011803164379671216,0.14051222801208496
AVIRIS_299.tif,46.87905311584473,28.014496,0.039744332,0.22218874,0.6980544596978802,0.9893736,0.0015796120278537273,0.0035937372595071793,0.0003990262630395591,0.1416860818862915,0.041756145656108856,0.0009139719768427312,0.12569117546081543
AVIRIS_76.tif,62.50786781311035,28.67622,0.036828924,0.16423345,0.6893676430308292,0.9958905,0.0013563695829361677,0.004699965938925743,0.000409775908337906,0.08223504573106766,0.044075410813093185,0.0012185920495539904,0.09810483455657959
AVIRIS_157.tif,62.5,27.803463,0.040721785,0.21402839,0.6026990905422662,0.9951244,0.0016582633834332228,0.00601167231798172,0.0005849869921803474,0.09443125128746033,0.046552639454603195,0.0015896360855549574,0.17338615655899048
AVIRIS_267.tif,46.875715255737305,29.517906,0.03342756,0.15164857,0.6802838151106605,0.9962963,0.0011174017563462257,0.004020474385470152,0.0003534532443154603,0.07830527424812317,0.042684078216552734,0.0010303123854100704,0.09876251220703125
AVIRIS_16.tif,46.87976837158203,28.299416,0.038461767,0.18739296,0.6966887355025384,0.9945627,0.0014793071895837784,0.0029985029250383377,0.0007205414003692567,0.09545417129993439,0.0401083342730999,0.0006890770164318383,0.14119422435760498
AVIRIS_337.tif,46.8752384185791,23.936085,0.06356173,0.25906298,0.7526293083882688,0.9870378,0.004040093161165714,0.0060767680406570435,0.0008546487661078572,0.15883396565914154,0.04646419733762741,0.0015738283982500434,0.16121751070022583
AVIRIS_417.tif,62.500953674316406,25.554478,0.052756507,0.25850737,0.7581823453690487,0.98376876,0.0027832479681819677,0.00430644117295742,0.000539684493560344,0.17672394216060638,0.04305259883403778,0.0010879063047468662,0.14776158332824707
AVIRIS_309.tif,46.87833786010742,32.955124,0.022503177,0.15623005,0.779986456467672,0.99554384,0.00050639285473153,0.0023685097694396973,0.00022076975437812507,0.09002988040447235,0.038940418511629105,0.0005951471393927932,0.0683513879776001
AVIRIS_382.tif,62.50119209289551,28.470913,0.037709814,0.17319937,0.6819229528308408,0.99557376,0.0014220299199223518,0.004735182039439678,0.00040745706064626575,0.08508890122175217,0.04416416585445404,0.0012304270640015602,0.10100829601287842
AVIRIS_456.tif,46.87905311584473,26.872759,0.045327526,0.23813833,0.7179845731775141,0.9865586,0.002054584911093116,0.003711503464728594,0.00036570607335306704,0.1600189059972763,0.04204026982188225,0.000946213083807379,0.13361424207687378
AVIRIS_415.tif,63.49802017211914,31.049492,0.028023692,0.18299817,0.693041389747194,0.9942829,0.0007853269926272333,0.003227564040571451,0.0002760131028480828,0.10013305395841599,0.041054464876651764,0.0008314552251249552,0.10239619016647339
AVIRIS_156.tif,46.8752384185791,26.94967,0.04492794,0.21478121,0.6513215190918559,0.9922494,0.0020185199100524187,0.004854172468185425,0.00028375728288665414,0.12062376737594604,0.044537924230098724,0.0012960729654878378,0.1325010061264038
